price_for_two,delivery_time_min,distance_km,food_prep_time_min,restaurant_age_years,avg_monthly_orders,discount_percent,delivery_fee,late_delivery_rate,packaging_rating,hygiene_rating,customer_support_rating,cuisine_count,city_tier,restaurant_type,veg_option,online_order,table_booking,food_rating
193.0,27.1,0.51,10.0,8.4,1863.0,23.8,35.8,0.102,5,2,3,1,2,Cafe,No,Yes,No,5
199.0,46.6,0.66,39.0,14.9,1483.0,27.7,21.9,0.034,2,4,3,4,1,Quick Bites,No,Yes,No,2
287.0,33.3,1.85,10.0,4.0,829.0,10.4,60.9,0.155,4,5,3,2,1,Casual Dining,No,No,No,5
783.0,39.5,1.33,22.0,7.7,3715.0,6.7,25.5,0.019,3,2,4,2,2,Cafe,Yes,Yes,No,5
399.0,44.7,5.49,24.6,0.4,2968.0,31.3,57.0,0.424,3,5,5,3,1,Casual Dining,Yes,Yes,No,5
479.0,44.0,6.74,38.0,14.0,1504.0,12.0,7.0,0.605,4,3,3,3,3,Casual Dining,No,Yes,No,5
225.0,41.6,0.3,33.5,4.6,1511.0,38.3,44.0,0.036,4,4,2,1,2,Cafe,Yes,Yes,No,3
575.0,35.9,2.06,25.9,0.4,568.0,15.5,45.7,0.405,3,4,2,1,3,Fine Dining,No,Yes,No,2
356.0,57.3,1.54,26.0,3.1,1164.0,28.8,49.1,0.046,3,5,4,4,3,Fine Dining,Yes,Yes,No,5
745.0,19.8,4.85,34.6,7.2,842.0,40.1,9.3,0.379,4,2,4,4,1,Casual Dining,Yes,No,No,4
237.0,46.5,8.32,25.6,20.1,510.0,7.3,56.2,0.212,3,3,1,1,1,Casual Dining,Yes,Yes,No,3
506.0,61.7,1.02,17.4,17.9,2457.0,22.0,31.8,0.016,5,5,3,2,1,Cloud Kitchen,Yes,Yes,No,5
325.0,54.6,0.3,33.7,4.3,3489.0,3.9,59.2,0.391,2,2,4,2,2,Cafe,No,No,Yes,2
474.0,44.1,0.38,24.3,5.6,1720.0,16.1,49.5,0.169,4,5,4,1,2,Cloud Kitchen,Yes,No,No,5
1550.0,43.2,0.3,31.3,10.2,3270.0,26.7,38.0,0.025,4,5,1,3,1,Cafe,Yes,Yes,Yes,5
261.0,58.7,3.36,30.0,0.4,1473.0,11.1,33.8,0.169,1,4,4,3,2,Quick Bites,No,Yes,No,3
464.0,53.6,3.01,29.7,16.6,1959.0,9.9,33.3,0.324,5,5,1,3,2,Cloud Kitchen,No,Yes,No,4
563.0,29.7,5.94,29.3,0.8,1325.0,23.8,29.3,0.227,3,5,3,2,1,Cafe,No,No,No,4
336.0,40.3,0.42,34.8,1.2,899.0,16.1,20.6,0.069,4,3,1,2,2,Quick Bites,No,Yes,Yes,3
964.0,56.9,1.34,32.1,14.7,909.0,18.3,49.6,0.116,2,4,4,1,2,Quick Bites,No,Yes,No,3
975.0,10.0,0.3,45.4,0.0,1890.0,7.2,15.6,0.013,2,3,2,1,2,Casual Dining,No,Yes,No,3
1123.0,43.2,1.14,13.6,25.5,2468.0,14.9,56.9,0.291,4,2,4,2,1,Casual Dining,Yes,Yes,Yes,5
229.0,23.8,4.17,41.5,21.4,1637.0,32.7,42.9,0.013,2,5,3,2,3,Casual Dining,No,Yes,Yes,4
345.0,31.0,0.78,10.0,3.6,3412.0,32.1,27.0,0.097,4,3,1,2,3,Casual Dining,Yes,Yes,Yes,4
1116.0,34.7,1.43,29.1,15.6,3744.0,21.0,14.6,0.117,4,1,3,1,1,Quick Bites,No,Yes,No,4
770.0,68.8,5.67,35.0,7.2,1464.0,31.8,51.9,0.121,5,4,4,2,3,Cloud Kitchen,No,Yes,No,5
278.0,53.0,2.34,18.4,3.4,2833.0,26.0,34.6,0.413,4,5,1,3,2,Cloud Kitchen,No,Yes,Yes,2
944.0,56.1,0.3,30.9,11.8,1574.0,27.6,63.9,0.099,5,4,4,2,1,Quick Bites,Yes,Yes,No,5
847.0,45.7,4.31,28.7,0.7,901.0,28.8,82.7,0.212,3,3,3,3,2,Casual Dining,No,Yes,Yes,4
668.0,47.7,0.85,16.7,14.1,1445.0,9.0,38.7,0.188,5,3,3,1,1,Fine Dining,No,Yes,No,5
306.0,67.3,3.05,27.0,5.9,665.0,20.4,12.6,0.116,3,4,4,2,1,Cafe,No,No,No,3
3012.0,34.3,0.57,20.9,8.9,1191.0,13.7,27.8,0.833,4,3,1,3,1,Casual Dining,No,No,No,1
550.0,20.0,2.14,28.9,4.3,989.0,6.1,33.8,0.299,5,4,3,3,1,Cafe,Yes,Yes,Yes,5
865.0,51.4,0.76,18.3,12.1,1272.0,5.5,62.0,0.281,5,4,3,3,1,Quick Bites,Yes,Yes,Yes,4
495.0,47.6,4.16,34.0,3.5,1565.0,32.0,60.8,0.008,5,3,2,3,3,Casual Dining,Yes,Yes,No,5
305.0,54.1,1.58,32.6,3.6,872.0,11.1,40.0,0.257,3,4,3,1,3,Cafe,No,Yes,No,3
742.0,52.7,4.82,15.1,1.8,1944.0,11.1,29.4,0.232,4,5,3,3,3,Casual Dining,No,Yes,No,5
404.0,44.7,4.61,13.9,5.6,1494.0,23.7,25.7,0.19,4,5,4,2,3,Cloud Kitchen,Yes,No,Yes,4
1543.0,24.3,3.57,21.1,25.3,1084.0,14.7,40.8,0.165,2,2,4,3,1,Quick Bites,No,Yes,Yes,3
747.0,56.1,1.48,15.2,25.2,1539.0,25.9,38.9,0.286,2,4,2,1,1,Cafe,Yes,Yes,No,4
277.0,30.7,1.79,27.4,11.7,2167.0,6.7,10.7,0.126,2,5,4,1,1,Cloud Kitchen,No,Yes,No,2
702.0,24.4,1.19,30.1,4.0,220.0,21.6,54.0,0.177,4,5,2,3,2,Quick Bites,Yes,Yes,No,5
725.0,66.5,6.81,42.5,4.6,1728.0,24.6,34.2,0.12,3,4,2,3,3,Quick Bites,Yes,Yes,No,4
754.0,39.3,0.54,21.4,20.3,1060.0,7.8,69.4,0.321,2,2,2,1,3,Cloud Kitchen,Yes,No,Yes,3
863.0,15.9,1.49,31.7,5.1,2932.0,37.1,78.2,0.558,4,4,4,3,2,Casual Dining,No,Yes,No,5
557.0,56.7,1.88,24.6,5.5,853.0,8.4,33.9,0.016,4,4,3,2,3,Casual Dining,Yes,Yes,No,4
649.0,26.8,2.0,20.0,5.0,4217.0,17.3,47.7,0.114,4,4,3,1,2,Quick Bites,No,Yes,No,5
422.0,41.7,2.6,27.9,7.6,1932.0,47.7,44.6,0.364,2,5,2,3,1,Cafe,Yes,Yes,No,3
308.0,10.5,1.92,31.8,13.0,2218.0,27.1,43.9,0.072,1,3,4,3,1,Cafe,Yes,Yes,Yes,4
323.0,27.6,6.4,28.2,2.0,1113.0,28.0,54.4,0.153,4,4,3,4,1,Fine Dining,No,Yes,Yes,4
394.0,10.0,4.38,26.6,24.6,1285.0,17.7,20.9,0.289,2,5,5,1,1,Casual Dining,No,Yes,No,5
416.0,68.2,1.57,17.6,8.6,2301.0,26.8,42.0,0.31,1,2,5,4,3,Quick Bites,No,No,No,2
487.0,27.5,0.3,23.0,7.1,2560.0,25.5,22.7,0.124,3,3,3,2,2,Quick Bites,Yes,No,No,4
848.0,35.7,1.02,14.9,8.5,864.0,11.8,0.0,0.119,4,4,4,2,3,Quick Bites,Yes,Yes,Yes,5
463.0,34.6,15.4,33.7,32.8,1502.0,20.5,71.8,0.037,4,5,4,3,1,Cloud Kitchen,Yes,No,No,4
453.0,45.0,2.05,32.1,2.4,709.0,28.0,33.5,0.065,3,5,3,2,1,Quick Bites,Yes,No,No,4
432.0,52.4,5.52,24.7,0.1,1200.0,30.7,65.0,0.375,2,3,2,1,1,Casual Dining,No,Yes,No,3
442.0,34.1,2.14,28.5,5.8,1800.0,33.1,8.9,0.258,5,5,4,1,2,Fine Dining,Yes,Yes,Yes,5
1137.0,10.0,0.88,41.6,16.8,1315.0,14.5,53.1,0.033,3,3,3,2,1,Cloud Kitchen,No,Yes,No,4
963.0,43.4,8.12,28.4,3.4,4042.0,26.6,1.1,0.206,5,4,4,4,1,Fine Dining,Yes,Yes,Yes,5
475.0,22.6,11.01,27.3,15.1,1000.0,12.0,1.9,0.246,1,3,4,4,2,Cafe,Yes,Yes,No,4
276.0,37.5,0.4,44.9,3.3,1286.0,5.0,31.2,0.26,3,3,4,3,2,Casual Dining,No,No,Yes,3
635.0,24.1,0.68,38.2,0.3,837.0,9.1,60.6,0.109,5,3,4,1,1,Casual Dining,No,Yes,No,4
427.0,57.9,3.99,28.4,5.3,1934.0,29.3,76.6,0.099,5,2,3,2,3,Casual Dining,Yes,Yes,No,4
397.0,47.7,7.32,28.8,5.5,1068.0,29.0,40.1,0.254,2,1,4,1,1,Casual Dining,No,Yes,Yes,2
775.0,53.2,0.36,31.3,3.1,1139.0,13.3,9.6,0.344,4,4,2,1,2,Casual Dining,Yes,Yes,No,3
917.0,61.7,0.3,15.2,14.4,1245.0,31.6,38.2,0.018,5,2,4,3,1,Casual Dining,No,Yes,No,4
223.0,42.0,0.3,30.3,4.1,813.0,16.8,68.9,0.339,5,2,3,3,1,Cloud Kitchen,No,Yes,Yes,3
828.0,65.8,1.28,33.3,6.5,1963.0,15.7,18.9,0.188,5,4,2,3,1,Quick Bites,Yes,No,Yes,4
416.0,36.4,0.33,25.0,0.7,1403.0,16.3,55.2,0.127,5,5,3,2,2,Casual Dining,Yes,Yes,No,5
454.0,17.9,0.3,20.7,0.8,1598.0,7.2,56.2,0.02,3,3,5,1,2,Quick Bites,Yes,No,Yes,4
309.0,25.9,2.66,27.1,4.7,1184.0,10.8,22.8,0.067,3,2,3,2,2,Quick Bites,Yes,No,No,3
226.0,58.4,3.18,30.2,7.4,1044.0,25.2,43.1,0.077,4,2,5,3,2,Quick Bites,Yes,Yes,No,3
779.0,30.8,1.6,35.8,2.2,2154.0,22.7,40.6,0.131,4,2,5,2,1,Quick Bites,No,Yes,No,5
397.0,41.2,9.66,31.2,2.0,1167.0,21.8,45.5,0.13,2,4,1,2,1,Cloud Kitchen,Yes,No,Yes,2
581.0,30.6,2.3,31.6,8.2,1233.0,35.9,47.6,0.22,3,2,2,2,2,Casual Dining,No,Yes,Yes,5
150.0,39.9,11.16,18.5,3.2,1798.0,4.8,37.4,0.241,3,2,2,1,2,Quick Bites,No,Yes,Yes,4
1252.0,25.3,0.62,16.7,22.1,2463.0,25.1,32.5,0.147,5,3,4,3,2,Cloud Kitchen,No,No,Yes,5
249.0,63.9,0.3,18.7,12.1,753.0,38.3,56.2,0.303,3,4,3,2,2,Casual Dining,No,No,Yes,4
489.0,33.7,7.07,26.3,0.8,2099.0,9.6,55.8,0.088,4,2,4,4,2,Cafe,Yes,Yes,No,5
871.0,48.5,4.01,13.3,8.5,1594.0,17.0,48.3,0.11,4,4,1,2,1,Quick Bites,No,No,No,4
500.0,26.5,2.91,24.7,2.7,1799.0,19.8,43.2,0.251,3,3,4,3,2,Quick Bites,No,Yes,Yes,3
304.0,32.7,4.69,19.1,2.4,1438.0,28.5,46.0,0.159,5,4,2,1,2,Casual Dining,Yes,Yes,No,5
491.0,44.2,1.25,25.6,4.3,1194.0,32.5,29.4,0.228,3,2,4,3,1,Casual Dining,Yes,Yes,No,4
452.0,72.0,3.76,26.2,3.2,3306.0,14.4,43.6,0.064,4,2,4,2,1,Cafe,Yes,Yes,Yes,3
1103.0,16.5,0.3,29.6,5.9,1983.0,27.3,0.0,0.177,3,5,2,2,1,Casual Dining,No,No,No,5
628.0,63.2,3.22,26.3,10.2,919.0,7.6,74.8,0.118,4,4,2,2,1,Quick Bites,No,No,No,3
353.0,68.7,2.6,37.7,2.2,3135.0,37.6,48.5,0.463,3,3,5,4,1,Quick Bites,No,Yes,Yes,2
1080.0,35.1,19.55,14.1,10.0,2099.0,26.3,81.3,0.351,4,5,5,3,1,Cafe,Yes,Yes,No,5
284.0,31.2,0.59,26.3,5.4,1006.0,12.5,33.6,0.105,5,3,5,3,2,Casual Dining,No,Yes,No,5
219.0,43.3,3.22,41.4,18.7,849.0,5.0,29.6,0.32,1,2,1,1,3,Casual Dining,Yes,Yes,Yes,2
326.0,31.3,4.0,21.5,5.3,1110.0,3.9,30.4,0.55,3,5,5,1,1,Quick Bites,No,Yes,No,4
1169.0,11.3,3.5,18.3,4.6,1640.0,31.1,28.2,0.374,1,5,4,2,3,Quick Bites,Yes,No,No,4
353.0,49.6,0.67,30.8,8.1,3197.0,32.8,46.6,0.276,1,4,3,2,2,Cafe,Yes,Yes,Yes,5
804.0,30.1,0.3,35.5,4.0,3532.0,12.3,17.7,0.024,3,4,5,2,2,Casual Dining,Yes,No,Yes,5
529.0,35.3,9.12,27.3,1.8,2574.0,8.4,18.7,0.489,1,5,4,2,3,Casual Dining,No,Yes,No,5
1592.0,34.0,3.34,22.2,9.4,738.0,7.5,55.2,0.188,5,3,2,2,3,Cafe,Yes,Yes,No,4
617.0,10.0,0.68,24.3,5.0,1203.0,45.3,47.9,0.013,3,5,1,2,2,Fine Dining,No,Yes,No,5
1035.0,51.5,12.98,33.0,1.0,853.0,24.8,14.7,0.45,2,4,4,4,1,Cafe,Yes,Yes,No,4
310.0,29.8,0.3,42.1,1.2,1273.0,10.8,30.2,0.352,3,3,2,3,3,Cafe,Yes,Yes,No,4
333.0,22.3,4.38,10.0,32.5,771.0,26.4,44.4,0.086,2,2,4,2,1,Cafe,Yes,No,No,5
350.0,45.0,2.85,30.5,3.7,814.0,24.0,70.2,0.3,5,3,3,2,1,Fine Dining,Yes,Yes,Yes,5
860.0,29.8,5.72,31.2,21.4,2937.0,7.4,62.0,0.208,5,3,2,2,2,Cloud Kitchen,No,Yes,No,4
457.0,52.4,0.37,28.2,9.8,1476.0,17.7,53.8,0.021,4,4,4,3,1,Quick Bites,No,Yes,Yes,4
969.0,28.1,0.3,22.6,0.1,911.0,7.0,43.4,0.18,4,4,4,2,1,Cloud Kitchen,No,Yes,No,4
366.0,42.6,5.01,40.6,10.7,922.0,31.7,12.7,0.293,2,5,4,3,3,Cloud Kitchen,Yes,No,No,5
858.0,50.6,0.3,18.4,14.7,1800.0,19.7,0.0,0.504,5,2,2,2,1,Quick Bites,No,Yes,No,4
579.0,54.4,3.49,28.7,2.7,907.0,11.8,45.4,0.197,5,2,3,2,1,Casual Dining,Yes,Yes,Yes,3
409.0,16.4,10.51,23.3,7.9,1420.0,16.5,22.9,0.21,1,4,3,2,2,Cafe,Yes,Yes,No,4
829.0,35.0,2.1,30.2,6.4,1440.0,24.7,34.4,0.206,4,5,4,1,1,Quick Bites,No,Yes,No,5
253.0,72.1,7.93,31.3,10.3,1316.0,16.6,13.8,0.1,2,2,2,4,1,Casual Dining,No,No,Yes,2
285.0,37.2,0.3,21.4,2.0,1133.0,10.3,40.3,0.073,3,4,3,1,1,Casual Dining,No,Yes,No,5
453.0,56.2,11.29,19.0,9.5,1093.0,16.8,26.5,0.197,2,3,2,3,2,Cafe,No,Yes,No,3
893.0,43.1,5.57,20.2,10.7,2839.0,35.3,32.9,0.155,2,3,3,1,1,Casual Dining,Yes,No,No,4
559.0,40.9,1.28,30.7,7.5,1574.0,2.3,8.6,0.187,3,3,4,3,1,Cloud Kitchen,Yes,No,No,4
330.0,33.6,4.88,19.3,18.6,1171.0,20.3,38.9,0.115,2,4,4,3,1,Quick Bites,Yes,Yes,Yes,4
684.0,64.8,6.77,40.5,4.9,601.0,29.2,22.4,0.27,3,4,3,1,1,Quick Bites,No,Yes,No,2
484.0,27.6,11.89,35.9,6.1,2307.0,25.2,3.2,0.148,2,5,3,3,2,Quick Bites,No,Yes,No,4
512.0,41.2,14.32,25.5,3.8,298.0,9.0,37.9,0.159,5,5,3,2,1,Casual Dining,No,Yes,No,5
312.0,50.8,1.83,29.4,3.6,3682.0,36.1,22.7,0.153,3,5,3,1,1,Casual Dining,Yes,Yes,Yes,3
257.0,42.3,0.3,43.0,2.9,979.0,1.8,48.2,0.055,3,3,4,2,2,Quick Bites,Yes,Yes,No,3
321.0,43.5,12.24,45.8,16.2,586.0,11.4,63.5,0.164,5,5,2,2,1,Cloud Kitchen,No,Yes,Yes,3
305.0,30.2,6.42,19.3,0.5,1191.0,8.1,49.2,0.048,3,4,4,2,1,Casual Dining,No,Yes,No,4
255.0,36.5,10.56,16.8,5.8,1010.0,14.1,54.8,0.075,3,4,3,2,3,Cafe,Yes,Yes,No,4
524.0,19.8,3.17,38.7,8.5,2599.0,27.2,65.4,0.396,5,2,3,4,1,Cafe,Yes,No,No,4
376.0,28.2,1.41,39.3,1.9,1178.0,27.5,6.7,0.67,2,4,3,3,3,Cloud Kitchen,Yes,Yes,Yes,4
884.0,31.0,8.26,37.6,7.0,3711.0,1.9,47.6,0.528,3,4,3,2,3,Quick Bites,No,No,Yes,3
501.0,54.5,4.85,29.8,1.5,1952.0,15.1,46.8,0.019,4,3,3,3,1,Cloud Kitchen,No,Yes,No,3
846.0,27.6,2.79,24.4,1.1,930.0,34.0,23.0,0.217,4,2,2,4,2,Fine Dining,No,Yes,No,5
455.0,26.2,4.05,34.1,0.5,2004.0,21.1,43.0,0.113,4,5,2,2,1,Casual Dining,Yes,Yes,No,5
275.0,39.5,1.45,35.6,15.4,2537.0,8.4,58.7,0.182,3,4,5,4,3,Casual Dining,No,No,No,4
329.0,39.4,6.06,30.9,8.7,617.0,24.3,44.0,0.081,3,2,4,1,1,Casual Dining,Yes,Yes,Yes,2
311.0,29.0,8.73,10.4,1.1,542.0,40.0,60.2,0.015,1,3,5,4,1,Casual Dining,Yes,Yes,Yes,4
150.0,33.8,0.45,30.5,7.2,473.0,7.0,38.3,0.107,2,4,3,2,1,Cloud Kitchen,No,Yes,No,3
750.0,44.0,2.21,10.0,11.4,2202.0,30.4,29.9,0.035,1,2,3,3,1,Cloud Kitchen,Yes,Yes,Yes,4
392.0,40.9,1.61,32.1,4.4,686.0,21.7,29.7,0.332,5,3,4,3,1,Casual Dining,No,Yes,No,5
1024.0,33.7,3.32,34.2,10.9,1644.0,3.1,63.4,0.318,1,3,3,4,1,Quick Bites,Yes,Yes,Yes,3
801.0,30.9,3.32,27.5,3.2,764.0,12.5,54.2,0.265,4,4,4,4,1,Cloud Kitchen,Yes,No,No,5
162.0,37.3,0.49,14.3,0.6,833.0,19.3,23.9,0.094,4,4,4,1,2,Casual Dining,Yes,Yes,No,3
402.0,10.0,2.47,29.0,3.9,3033.0,18.6,49.2,0.241,2,4,2,3,1,Casual Dining,Yes,Yes,Yes,4
349.0,59.5,25.0,10.0,0.7,484.0,25.5,39.7,0.107,3,4,3,2,1,Cloud Kitchen,Yes,Yes,No,3
981.0,54.1,0.3,35.3,1.3,877.0,10.6,14.8,0.352,1,4,3,2,2,Fine Dining,Yes,Yes,No,3
430.0,51.1,1.89,15.0,3.5,6142.0,20.7,0.0,0.194,3,4,5,2,2,Quick Bites,Yes,Yes,No,5
1061.0,33.1,0.3,47.4,14.4,2127.0,21.4,37.2,0.101,4,3,5,3,1,Casual Dining,No,Yes,Yes,5
635.0,41.4,0.52,34.1,10.9,4378.0,24.8,15.9,0.097,3,4,4,2,2,Fine Dining,Yes,Yes,No,4
439.0,57.0,1.65,20.7,25.8,1302.0,5.7,63.6,0.186,4,5,3,1,3,Casual Dining,Yes,Yes,Yes,4
416.0,32.3,10.32,23.3,0.2,2374.0,14.7,67.1,0.222,4,2,1,4,1,Cloud Kitchen,Yes,Yes,No,2
1266.0,10.0,7.45,43.8,1.8,1780.0,28.8,48.5,0.135,4,4,3,2,3,Casual Dining,Yes,Yes,No,5
372.0,44.6,5.29,27.0,11.9,607.0,3.0,47.7,0.034,3,3,3,4,1,Cafe,No,Yes,No,3
1268.0,39.3,3.35,26.4,15.5,2282.0,14.2,49.9,0.151,5,3,2,4,2,Quick Bites,No,Yes,No,4
1429.0,42.1,0.45,21.0,0.1,1122.0,20.3,26.7,0.136,1,4,4,1,2,Cloud Kitchen,Yes,Yes,No,3
474.0,84.2,9.17,27.8,10.1,615.0,29.6,30.5,0.355,3,5,3,2,1,Casual Dining,No,No,Yes,2
834.0,48.5,0.97,33.0,1.5,1054.0,30.2,49.4,0.269,2,5,5,4,2,Cloud Kitchen,Yes,Yes,Yes,5
386.0,42.9,1.8,36.4,3.1,459.0,10.4,33.6,0.059,4,2,2,2,3,Fine Dining,Yes,Yes,Yes,4
370.0,14.8,3.26,17.8,12.6,964.0,21.4,49.8,0.033,3,2,4,4,2,Casual Dining,Yes,No,No,5
500.0,39.1,9.62,13.7,4.0,601.0,24.9,34.8,0.062,1,5,5,4,1,Fine Dining,No,No,No,5
244.0,62.8,5.93,29.5,14.4,1676.0,1.5,18.0,0.12,2,4,2,3,2,Cafe,No,Yes,No,3
336.0,49.5,1.38,18.3,4.6,1405.0,22.4,47.4,0.267,1,2,3,2,2,Fine Dining,No,Yes,No,5
1240.0,24.6,3.79,35.6,7.6,1618.0,17.0,46.9,0.392,1,2,5,4,3,Quick Bites,Yes,Yes,No,3
946.0,38.8,11.76,24.8,2.1,1372.0,21.2,27.0,0.007,5,5,5,2,3,Cafe,No,No,Yes,5
271.0,42.9,2.54,23.0,6.2,820.0,33.9,39.0,0.161,5,3,3,2,2,Quick Bites,Yes,Yes,Yes,5
655.0,35.2,4.0,20.2,6.8,2502.0,31.1,43.4,0.092,3,4,5,2,2,Cafe,No,No,Yes,5
310.0,54.3,4.13,14.3,33.3,640.0,16.8,12.1,0.133,3,2,1,1,2,Cafe,No,Yes,No,2
569.0,38.1,3.62,25.8,9.9,549.0,46.2,37.9,0.01,5,3,3,1,2,Quick Bites,Yes,No,Yes,5
479.0,45.9,2.57,32.5,14.3,907.0,20.7,20.3,0.221,4,4,5,1,1,Quick Bites,No,Yes,No,5
593.0,36.8,0.31,31.7,10.5,2471.0,11.3,42.1,0.217,5,4,3,1,2,Cafe,No,No,Yes,4
759.0,25.8,4.94,11.5,0.9,2985.0,11.1,21.2,0.345,3,5,2,1,1,Fine Dining,Yes,Yes,No,5
348.0,10.0,0.3,19.7,1.8,2109.0,23.4,18.2,0.025,4,5,3,2,2,Casual Dining,Yes,Yes,No,5
559.0,29.2,0.93,29.5,3.1,5208.0,11.2,37.1,0.153,1,5,5,2,1,Casual Dining,Yes,Yes,No,5
379.0,56.2,1.04,37.4,3.0,1234.0,24.4,25.6,0.202,4,3,1,2,1,Cafe,No,No,Yes,3
316.0,44.4,1.37,25.5,28.6,3772.0,21.6,56.6,0.336,2,2,4,2,1,Quick Bites,Yes,Yes,Yes,3
311.0,40.4,2.98,37.9,0.3,1104.0,33.3,5.0,0.028,2,3,3,2,1,Casual Dining,Yes,No,Yes,3
885.0,33.3,4.41,13.2,0.5,1512.0,14.8,43.1,0.364,2,5,3,4,2,Fine Dining,Yes,No,No,5
1126.0,30.6,1.78,31.2,16.4,1871.0,9.7,16.4,0.241,5,3,5,1,1,Quick Bites,Yes,Yes,Yes,5
704.0,41.7,4.15,34.6,5.1,1214.0,36.8,0.0,0.075,2,3,5,1,2,Quick Bites,No,Yes,No,4
544.0,52.0,2.89,18.8,8.3,2674.0,22.8,45.1,0.151,2,3,2,1,3,Cloud Kitchen,No,Yes,Yes,3
1074.0,24.7,1.22,20.6,9.4,3799.0,17.3,37.5,0.093,5,2,1,2,2,Casual Dining,Yes,No,No,4
398.0,41.4,9.16,37.8,2.3,1964.0,33.7,43.9,0.3,3,2,5,1,2,Casual Dining,Yes,Yes,No,3
807.0,44.8,0.3,17.5,6.0,1652.0,42.9,16.1,0.226,4,3,3,2,2,Casual Dining,Yes,Yes,No,5
545.0,43.8,2.98,43.5,1.6,1377.0,13.1,36.6,0.187,5,5,5,3,2,Cafe,Yes,No,No,5
542.0,24.4,0.35,29.8,0.4,1199.0,28.7,7.7,0.424,3,3,2,2,3,Cloud Kitchen,Yes,Yes,No,3
726.0,39.5,0.94,39.2,9.9,2440.0,13.4,15.4,0.102,5,3,3,4,1,Casual Dining,No,Yes,Yes,4
380.0,47.7,0.39,26.4,6.2,2916.0,17.4,43.5,0.123,5,2,4,1,2,Cafe,Yes,Yes,No,4
753.0,43.8,4.03,33.0,4.0,2009.0,15.9,41.2,0.102,5,5,3,3,1,Cafe,No,Yes,Yes,4
479.0,53.5,5.34,29.2,19.8,815.0,12.6,60.8,0.124,4,2,4,2,1,Casual Dining,No,Yes,Yes,4
356.0,31.9,0.6,39.0,4.6,1250.0,6.0,51.3,0.113,3,3,5,2,1,Casual Dining,No,Yes,Yes,4
485.0,47.2,9.03,30.2,0.5,3404.0,28.3,27.8,0.107,3,5,4,3,1,Casual Dining,No,Yes,No,4
634.0,41.4,4.44,20.7,3.5,948.0,15.5,53.8,0.292,2,4,1,1,1,Cloud Kitchen,Yes,Yes,Yes,4
1249.0,38.7,7.24,33.7,2.5,1562.0,25.3,47.3,0.363,3,3,3,2,1,Quick Bites,Yes,No,Yes,3
510.0,32.1,0.44,12.4,9.4,1474.0,19.6,56.6,0.092,4,4,4,3,2,Casual Dining,No,No,No,5
478.0,64.8,4.98,35.1,0.8,855.0,15.4,27.3,0.588,4,3,5,1,1,Quick Bites,Yes,No,Yes,4
550.0,23.1,1.38,13.6,2.1,5028.0,15.5,40.7,0.413,4,2,5,2,2,Fine Dining,Yes,Yes,Yes,5
956.0,38.1,2.22,32.6,1.8,1917.0,7.8,29.7,0.143,3,3,5,3,1,Quick Bites,Yes,Yes,No,4
182.0,29.9,1.46,37.8,0.4,1026.0,23.4,63.9,0.064,3,4,2,2,1,Cloud Kitchen,No,No,No,3
230.0,68.3,5.65,19.4,0.2,1752.0,24.4,28.4,0.067,3,4,4,4,1,Casual Dining,No,Yes,Yes,4
575.0,57.9,0.56,10.0,5.5,1636.0,12.4,53.3,0.246,3,4,5,2,1,Quick Bites,Yes,Yes,Yes,4
596.0,32.1,7.23,20.0,5.2,2582.0,16.1,2.2,0.276,5,4,1,2,2,Casual Dining,Yes,Yes,No,5
280.0,25.1,1.83,25.5,3.9,810.0,43.8,29.8,0.141,2,3,3,1,3,Fine Dining,Yes,No,No,4
343.0,25.2,2.2,32.8,4.9,746.0,32.0,32.4,0.124,5,4,5,3,1,Casual Dining,Yes,Yes,No,5
283.0,52.2,0.41,29.0,0.2,1311.0,20.9,45.4,0.102,1,3,2,2,2,Cloud Kitchen,Yes,No,Yes,1
964.0,10.0,4.23,30.3,12.0,1757.0,3.1,58.1,0.162,3,4,4,4,1,Fine Dining,No,Yes,Yes,5
812.0,39.2,3.41,24.8,0.9,598.0,39.5,22.4,0.305,3,4,3,2,1,Cloud Kitchen,Yes,Yes,No,4
537.0,57.5,0.53,21.7,6.1,1765.0,31.9,34.9,0.083,5,5,2,3,1,Cloud Kitchen,No,Yes,No,4
791.0,36.0,1.79,33.3,5.3,588.0,12.4,33.6,0.401,3,4,3,2,2,Quick Bites,No,Yes,Yes,4
1281.0,37.0,11.65,34.4,2.4,1546.0,15.5,2.2,0.087,4,5,2,2,1,Cafe,Yes,Yes,No,2
1080.0,46.8,2.72,24.5,23.8,1523.0,10.6,24.9,0.135,3,4,4,2,1,Casual Dining,No,No,No,5
488.0,57.1,0.64,22.7,6.6,1890.0,8.2,14.7,0.218,3,4,5,2,3,Casual Dining,No,Yes,No,5
237.0,41.0,1.67,28.3,3.2,2347.0,17.8,58.1,0.224,4,2,5,1,1,Fine Dining,No,Yes,Yes,5
658.0,62.9,14.14,27.9,2.2,1701.0,3.0,25.8,0.09,4,4,1,2,1,Fine Dining,Yes,Yes,Yes,3
471.0,43.4,1.11,24.1,6.9,1310.0,10.2,75.8,0.012,4,3,2,2,2,Casual Dining,Yes,Yes,No,3
212.0,23.0,1.88,14.7,1.2,1392.0,8.9,34.0,0.315,3,3,4,3,2,Casual Dining,Yes,No,Yes,5
299.0,52.3,15.09,31.1,6.6,2384.0,39.7,53.8,0.029,4,3,3,2,2,Casual Dining,Yes,No,No,3
